,Image,Angle,ouptut
0,v21/1.jpg,11.150905,right
1,v21/2.jpg,11.5065,right
2,v21/3.jpg,11.5065,up
3,v21/4.jpg,11.590845,right
4,v21/5.jpg,11.590845,up
5,v21/6.jpg,11.590845,up
6,v21/7.jpg,11.50161,left
7,v21/8.jpg,11.44471,left
8,v21/9.jpg,11.44471,up
9,v21/10.jpg,11.44471,up
10,v21/11.jpg,11.304085,left
11,v21/12.jpg,11.23725,left
12,v21/13.jpg,11.1682,left
13,v21/14.jpg,11.1682,up
14,v21/15.jpg,11.1682,up
15,v21/16.jpg,11.1682,up
16,v21/17.jpg,11.03293,left
17,v21/18.jpg,10.89596,left
18,v21/19.jpg,10.89596,up
19,v21/20.jpg,11.062515,right
20,v21/21.jpg,11.385515,right
21,v21/22.jpg,11.385515,up
22,v21/23.jpg,11.60283,right
23,v21/24.jpg,11.60283,up
24,v21/25.jpg,11.76881,right
25,v21/26.jpg,11.76881,up
26,v21/27.jpg,11.93055,right
27,v21/28.jpg,11.93055,up
28,v21/29.jpg,12.050765,right
29,v21/30.jpg,11.90139,right
30,v21/31.jpg,11.90139,up
31,v21/32.jpg,12.07873,right
32,v21/33.jpg,12.07873,up
33,v21/34.jpg,12.23096,right
34,v21/35.jpg,12.394315,right
35,v21/36.jpg,12.394315,up
36,v21/37.jpg,12.5,right
37,v21/38.jpg,12.5,right
38,v21/39.jpg,12.5,up
39,v21/40.jpg,12.5,up
40,v21/41.jpg,12.5,up
41,v21/42.jpg,12.5,right
42,v21/43.jpg,12.5,up
43,v21/44.jpg,12.45951,right
44,v21/45.jpg,12.45951,up
45,v21/46.jpg,12.45951,up
46,v21/47.jpg,12.45951,up
47,v21/48.jpg,12.45951,up
48,v21/49.jpg,12.45951,up
49,v21/50.jpg,12.45951,up
50,v21/51.jpg,12.45951,up
51,v21/52.jpg,12.45951,up
52,v21/53.jpg,12.37048,left
53,v21/54.jpg,12.28693,left
54,v21/55.jpg,12.187005,left
55,v21/56.jpg,12.06882,left
56,v21/57.jpg,11.974235,left
57,v21/58.jpg,11.974235,up
58,v21/59.jpg,11.717905,left
59,v21/60.jpg,11.717905,up
60,v21/61.jpg,11.569945,left
61,v21/62.jpg,11.39591,left
62,v21/63.jpg,11.39591,up
63,v21/64.jpg,11.29921,left
64,v21/65.jpg,11.29921,up
65,v21/66.jpg,11.03323,left
66,v21/67.jpg,11.03323,up
67,v21/68.jpg,10.861335,left
68,v21/69.jpg,10.861335,up
69,v21/70.jpg,10.861335,up
70,v21/71.jpg,11.002725,right
71,v21/72.jpg,11.09936,right
72,v21/73.jpg,11.07752,right
73,v21/74.jpg,11.07752,up
74,v21/75.jpg,11.183375,right
75,v21/76.jpg,11.277835,right
76,v21/77.jpg,11.387545,right
77,v21/78.jpg,11.387545,up
78,v21/79.jpg,11.387545,up
79,v21/80.jpg,11.29236,left
80,v21/81.jpg,11.08875,left
81,v21/82.jpg,11.00373,left
82,v21/83.jpg,10.872425,left
83,v21/84.jpg,10.872425,up
84,v21/85.jpg,10.97253,right
85,v21/86.jpg,11.067055,right
86,v21/87.jpg,11.067055,up
87,v21/88.jpg,11.067055,up
88,v21/89.jpg,11.172855,right
89,v21/90.jpg,11.209075,right
90,v21/91.jpg,11.2846,right
91,v21/92.jpg,10.92982,left
92,v21/93.jpg,10.32469,left
93,v21/94.jpg,10.32469,up
94,v21/95.jpg,10.32469,up
95,v21/96.jpg,10.32469,up
96,v21/97.jpg,10.32469,up
97,v21/98.jpg,10.32469,up
98,v21/99.jpg,9.87284,left
99,v21/100.jpg,9.87284,up
100,v21/101.jpg,9.4575,left
101,v21/102.jpg,9.4575,up
102,v21/103.jpg,9.4575,up
103,v21/104.jpg,9.4575,up
104,v21/105.jpg,9.4575,up
105,v21/106.jpg,9.4575,up
106,v21/107.jpg,9.4575,up
107,v21/108.jpg,9.49999,right
108,v21/109.jpg,9.49999,up
109,v21/110.jpg,9.852705,right
